Date,CustomerName,Region,Category,Product,Quantity,UnitPrice,Amount,DiscountRate,TotalAmount,Profit,PaymentMode
2021-06-09,Customer_19,North,Electronics,Laptop,1,43933,43933,0.04,42175.68,9623.42,UPI
2021-06-09,Customer_17,South,Electronics,Printer,2,11277,22554,0.01,22328.46,5321.44,UPI
2021-06-09,Customer_2,South,Accessories,Mouse,3,29499,88497,0.1,79647.3,8422.47,UPI
2021-06-09,Customer_5,North,Electronics,Smartphone,2,26145,52290,0.08,48106.8,11436.25,Net Banking
2021-06-10,Customer_46,South,Electronics,Laptop,1,8389,8389,0.12,7382.32,1612.8,Net Banking
2021-06-10,Customer_22,East,Accessories,Mouse,2,47066,94132,0.13,81894.84,14180.6,Cash
2021-06-10,Customer_37,North,Electronics,Printer,5,12328,61640,0.1,55476.0,7357.47,Cash
2021-06-10,Customer_34,North,Electronics,Monitor,3,5185,15555,0.05,14777.25,1116.42,Credit Card
2021-06-10,Customer_34,South,Accessories,Headphones,5,18653,93265,0.04,89534.4,21252.81,UPI
2021-06-11,Customer_47,North,Electronics,Monitor,2,26956,53912,0.05,51216.4,11271.09,Cash
2021-06-11,Customer_22,East,Accessories,Keyboard,2,26642,53284,0.1,47955.6,5818.42,Net Banking
2021-06-11,Customer_37,South,Electronics,Laptop,2,3980,7960,0.14,6845.6,1486.94,Net Banking
2021-06-12,Customer_2,East,Electronics,Monitor,1,26432,26432,0.01,26167.68,5332.55,Net Banking
2021-06-12,Customer_11,West,Electronics,Monitor,5,42190,210950,0.13,183526.5,10234.04,UPI
2021-06-12,Customer_40,South,Electronics,Printer,1,8650,8650,0.15,7352.5,1231.62,UPI
2021-06-12,Customer_25,South,Electronics,Printer,1,11207,11207,0.09,10198.37,1711.62,Debit Card
2021-06-12,Customer_35,North,Accessories,Keyboard,4,11076,44304,0.01,43860.96,8549.82,Debit Card
2021-06-12,Customer_27,West,Accessories,Keyboard,4,33743,134972,0.0,134972.0,19553.87,Debit Card
2021-06-12,Customer_28,West,Electronics,Monitor,5,42122,210610,0.13,183230.7,44946.38,Credit Card
2021-06-13,Customer_7,East,Electronics,Smartphone,1,45522,45522,0.06,42790.68,9468.82,Net Banking
2021-06-13,Customer_6,West,Electronics,Printer,4,36119,144476,0.09,131473.16,20827.64,Cash
2021-06-13,Customer_23,West,Electronics,Laptop,5,22282,111410,0.1,100269.0,8402.68,UPI
2021-06-13,Customer_35,North,Electronics,Laptop,4,27891,111564,0.07,103754.52,14700.48,Cash
2021-06-13,Customer_43,East,Electronics,Printer,5,38865,194325,0.04,186552.0,28782.31,UPI
2021-06-13,Customer_13,West,Electronics,Smartphone,4,13677,54708,0.07,50878.44,7958.52,UPI
2021-06-13,Customer_38,East,Electronics,Printer,3,17874,53622,0.14,46114.92,6718.83,Cash
2021-06-14,Customer_16,North,Electronics,Monitor,4,40236,160944,0.09,146459.04,11661.16,Cash
2021-06-14,Customer_3,West,Accessories,Mouse,1,49806,49806,0.04,47813.76,3515.65,Cash
2021-06-14,Customer_5,West,Electronics,Monitor,1,2225,2225,0.13,1935.75,445.38,Net Banking
2021-06-14,Customer_13,South,Accessories,Keyboard,2,5481,10962,0.04,10523.52,895.07,Cash
2021-06-14,Customer_12,South,Accessories,Headphones,2,42482,84964,0.08,78166.88,18122.35,UPI
2021-06-14,Customer_17,East,Accessories,Mouse,3,14583,43749,0.01,43311.51,8342.77,Net Banking
2021-06-15,Customer_22,South,Electronics,Printer,4,41600,166400,0.01,164736.0,34125.38,Credit Card
2021-06-15,Customer_7,West,Electronics,Monitor,3,3650,10950,0.06,10293.0,859.65,UPI
2021-06-15,Customer_29,South,Accessories,Mouse,1,6961,6961,0.01,6891.39,1315.03,Cash
2021-06-15,Customer_25,East,Accessories,Headphones,5,49165,245825,0.09,223700.75,52933.18,Net Banking
2021-06-16,Customer_30,East,Accessories,Keyboard,4,49300,197200,0.13,171564.0,17702.04,Net Banking
2021-06-16,Customer_25,West,Electronics,Printer,2,43255,86510,0.03,83914.7,6797.66,UPI
2021-06-16,Customer_42,North,Electronics,Printer,2,25185,50370,0.05,47851.5,11257.32,Net Banking
2021-06-17,Customer_4,East,Electronics,Printer,5,49490,247450,0.07,230128.5,45435.21,Debit Card
2021-06-17,Customer_42,East,Accessories,Headphones,3,24730,74190,0.14,63803.4,13185.84,Net Banking
2021-06-17,Customer_30,South,Accessories,Headphones,5,44625,223125,0.0,223125.0,30519.43,Cash
2021-06-18,Customer_44,West,Electronics,Printer,5,35848,179240,0.02,175655.2,35426.55,UPI
2021-06-18,Customer_33,East,Accessories,Mouse,3,26016,78048,0.11,69462.72,10364.08,Debit Card
2021-06-18,Customer_31,East,Electronics,Laptop,2,13244,26488,0.02,25958.24,4327.9,UPI
2021-06-18,Customer_36,South,Electronics,Laptop,2,26356,52712,0.03,51130.64,4864.02,UPI
2021-06-18,Customer_12,North,Electronics,Printer,1,43950,43950,0.01,43510.5,4625.43,Credit Card
2021-06-19,Customer_28,East,Electronics,Printer,1,49959,49959,0.07,46461.87,8814.14,UPI
2021-06-19,Customer_7,South,Accessories,Keyboard,1,35240,35240,0.11,31363.6,2022.3,Net Banking
2021-06-19,Customer_40,North,Accessories,Headphones,5,18720,93600,0.1,84240.0,14633.29,Cash
2021-06-19,Customer_42,North,Accessories,Keyboard,4,48444,193776,0.06,182149.44,33869.74,Net Banking
2021-06-20,Customer_26,North,Electronics,Laptop,5,1745,8725,0.14,7503.5,478.03,Debit Card
2021-06-20,Customer_43,North,Accessories,Mouse,4,46057,184228,0.09,167647.48,24484.83,Net Banking
2021-06-20,Customer_30,West,Accessories,Keyboard,1,21483,21483,0.06,20194.02,3537.27,UPI
2021-06-20,Customer_47,North,Accessories,Headphones,3,6291,18873,0.13,16419.51,2142.99,Debit Card
2021-06-20,Customer_2,West,Accessories,Mouse,5,34717,173585,0.11,154490.65,30316.93,Net Banking
2021-06-20,Customer_7,South,Accessories,Headphones,3,11106,33318,0.1,29986.2,4214.92,Credit Card
2021-06-21,Customer_8,South,Electronics,Monitor,3,16767,50301,0.06,47282.94,6363.14,Credit Card
2021-06-21,Customer_6,East,Electronics,Smartphone,3,43695,131085,0.01,129774.15,29977.83,UPI
2021-06-21,Customer_22,East,Electronics,Monitor,4,7964,31856,0.03,30900.32,3126.27,Net Banking
2021-06-22,Customer_10,South,Accessories,Keyboard,3,24437,73311,0.1,65979.9,15226.87,Cash
2021-06-22,Customer_41,North,Accessories,Mouse,5,19182,95910,0.04,92073.6,22377.67,Net Banking
2021-06-22,Customer_22,East,Accessories,Headphones,4,1490,5960,0.14,5125.6,825.57,UPI
2021-06-22,Customer_3,East,Electronics,Smartphone,1,35424,35424,0.11,31527.36,6528.0,UPI
2021-06-23,Customer_15,West,Electronics,Monitor,3,4670,14010,0.09,12749.1,1555.76,UPI
2021-06-23,Customer_28,East,Accessories,Keyboard,1,42131,42131,0.14,36232.66,9009.3,UPI
2021-06-23,Customer_26,West,Accessories,Headphones,3,19699,59097,0.05,56142.15,11246.88,Cash
2021-06-23,Customer_43,West,Electronics,Laptop,1,29955,29955,0.07,27858.15,5999.14,UPI
2021-06-23,Customer_3,West,Accessories,Headphones,4,35480,141920,0.09,129147.2,24314.14,Net Banking
2021-06-23,Customer_11,East,Accessories,Headphones,2,31154,62308,0.02,61061.84,6456.8,UPI
2021-06-24,Customer_48,West,Accessories,Headphones,2,16237,32474,0.07,30200.82,3503.57,Debit Card
2021-06-24,Customer_46,North,Electronics,Printer,4,21030,84120,0.07,78231.6,17512.96,Cash
2021-06-24,Customer_6,West,Accessories,Keyboard,2,1790,3580,0.04,3436.8,356.03,Debit Card
2021-06-24,Customer_11,North,Electronics,Smartphone,2,22467,44934,0.02,44035.32,8600.15,Debit Card
2021-06-24,Customer_37,South,Electronics,Laptop,5,47216,236080,0.09,214832.8,25438.12,Credit Card
2021-06-25,Customer_30,West,Electronics,Laptop,1,29501,29501,0.05,28025.95,3701.23,Debit Card
2021-06-25,Customer_33,North,Accessories,Keyboard,4,24615,98460,0.03,95506.2,6004.77,Credit Card
2021-06-25,Customer_10,East,Accessories,Headphones,1,22937,22937,0.03,22248.89,5114.87,Cash
2021-06-26,Customer_23,South,Accessories,Headphones,2,12884,25768,0.03,24994.96,4861.1,UPI
2021-06-26,Customer_22,East,Electronics,Smartphone,2,28722,57444,0.02,56295.12,5224.87,Debit Card
2021-06-26,Customer_32,East,Electronics,Monitor,5,44734,223670,0.0,223670.0,34701.7,Credit Card
2021-06-26,Customer_32,East,Electronics,Smartphone,3,43550,130650,0.12,114972.0,6309.23,Credit Card
2021-06-26,Customer_18,North,Electronics,Monitor,4,17417,69668,0.07,64791.24,13530.23,Debit Card
2021-06-26,Customer_27,East,Electronics,Printer,3,36221,108663,0.15,92363.55,10181.06,Debit Card
2021-06-26,Customer_48,North,Electronics,Smartphone,5,1575,7875,0.15,6693.75,1604.18,UPI
2021-06-27,Customer_46,West,Accessories,Mouse,3,15113,45339,0.09,41258.49,8418.59,Cash
2021-06-27,Customer_44,East,Electronics,Printer,2,30776,61552,0.06,57858.88,9669.28,UPI
2021-06-27,Customer_34,North,Electronics,Monitor,2,40265,80530,0.01,79724.7,14281.95,Credit Card
2021-06-27,Customer_6,West,Accessories,Mouse,3,25846,77538,0.02,75987.24,7864.2,Cash
2021-06-28,Customer_45,West,Electronics,Smartphone,5,47073,235365,0.02,230657.7,51278.51,Debit Card
2021-06-28,Customer_22,East,Electronics,Smartphone,5,35440,177200,0.06,166568.0,40594.49,UPI
2021-06-28,Customer_47,East,Accessories,Headphones,2,4198,8396,0.1,7556.4,521.92,Cash
2021-06-28,Customer_24,West,Accessories,Headphones,2,40814,81628,0.02,79995.44,4933.54,Cash
2021-06-28,Customer_15,East,Accessories,Headphones,1,28328,28328,0.03,27478.16,3094.64,Credit Card
2021-06-29,Customer_44,South,Accessories,Mouse,2,17122,34244,0.11,30477.16,7064.79,Net Banking
2021-06-29,Customer_46,East,Electronics,Monitor,2,19665,39330,0.07,36576.9,8142.37,UPI
2021-06-29,Customer_16,North,Electronics,Laptop,4,5600,22400,0.15,19040.0,3317.16,Net Banking
2021-06-29,Customer_21,South,Electronics,Laptop,4,28959,115836,0.07,107727.48,9239.22,UPI
2021-06-29,Customer_1,South,Accessories,Mouse,5,12800,64000,0.0,64000.0,12564.96,Cash
2021-06-29,Customer_1,North,Electronics,Laptop,1,30124,30124,0.1,27111.6,5268.53,Cash
2021-06-30,Customer_40,North,Electronics,Smartphone,3,31517,94551,0.06,88877.94,4868.02,Cash
2021-06-30,Customer_14,South,Electronics,Laptop,4,14708,58832,0.06,55302.08,12890.17,Net Banking
2021-06-30,Customer_27,East,Electronics,Smartphone,3,37312,111936,0.11,99623.04,12340.27,Net Banking
2021-07-01,Customer_44,East,Electronics,Laptop,4,1132,4528,0.1,4075.2,636.65,Credit Card
2021-07-01,Customer_18,South,Electronics,Laptop,4,30180,120720,0.1,108648.0,15760.6,Credit Card
2021-07-01,Customer_21,North,Accessories,Headphones,5,48293,241465,0.14,207659.9,16892.4,UPI
2021-07-01,Customer_9,West,Accessories,Mouse,1,1731,1731,0.09,1575.21,297.94,Net Banking
2021-07-01,Customer_26,East,Electronics,Monitor,4,7325,29300,0.03,28421.0,5405.23,Debit Card
2021-07-02,Customer_21,East,Accessories,Keyboard,4,26015,104060,0.12,91572.8,8198.58,Cash
2021-07-02,Customer_39,South,Accessories,Headphones,1,1842,1842,0.06,1731.48,349.75,Cash
2021-07-02,Customer_7,West,Electronics,Printer,2,17827,35654,0.14,30662.44,3110.1,Net Banking
2021-07-02,Customer_19,West,Electronics,Monitor,2,5765,11530,0.06,10838.2,2328.88,Cash
2021-07-02,Customer_39,East,Accessories,Mouse,1,24020,24020,0.09,21858.2,3690.54,UPI
2021-07-03,Customer_46,North,Electronics,Smartphone,2,44971,89942,0.14,77350.12,6811.58,UPI
2021-07-03,Customer_5,East,Electronics,Monitor,2,24653,49306,0.08,45361.52,8323.82,Net Banking
2021-07-03,Customer_23,South,Electronics,Smartphone,2,4322,8644,0.04,8298.24,1724.36,UPI
2021-07-03,Customer_33,North,Accessories,Mouse,1,44202,44202,0.07,41107.86,6613.25,Cash
2021-07-03,Customer_14,South,Accessories,Keyboard,2,11006,22012,0.05,20911.4,4971.71,Credit Card
2021-07-04,Customer_1,East,Electronics,Smartphone,5,25675,128375,0.09,116821.25,27334.27,Debit Card
2021-07-04,Customer_10,North,Accessories,Mouse,1,32094,32094,0.06,30168.36,4673.45,Debit Card
2021-07-04,Customer_18,East,Electronics,Printer,1,2734,2734,0.03,2651.98,413.69,Net Banking
2021-07-04,Customer_34,West,Accessories,Keyboard,4,16169,64676,0.02,63382.48,11959.08,Net Banking
2021-07-04,Customer_33,East,Electronics,Laptop,3,23024,69072,0.04,66309.12,10981.44,UPI
2021-07-04,Customer_6,South,Electronics,Printer,4,19216,76864,0.07,71483.52,12596.45,Debit Card
2021-07-04,Customer_47,West,Electronics,Monitor,3,36528,109584,0.12,96433.92,7067.37,Debit Card
2021-07-05,Customer_3,South,Electronics,Laptop,1,15126,15126,0.08,13915.92,2233.41,Credit Card
2021-07-05,Customer_11,South,Electronics,Printer,3,29366,88098,0.07,81931.14,5680.43,Credit Card
2021-07-05,Customer_3,West,Electronics,Smartphone,4,13118,52472,0.12,46175.36,3167.61,Credit Card
2021-07-05,Customer_8,West,Accessories,Keyboard,4,1184,4736,0.12,4167.68,680.11,Cash
2021-07-06,Customer_44,East,Accessories,Headphones,5,48345,241725,0.05,229638.75,29057.94,Cash
2021-07-06,Customer_7,East,Accessories,Headphones,4,15981,63924,0.06,60088.56,7715.04,UPI
2021-07-06,Customer_45,North,Electronics,Monitor,1,46209,46209,0.09,42050.19,6206.52,Credit Card
2021-07-06,Customer_40,North,Accessories,Keyboard,3,31391,94173,0.1,84755.7,20728.96,Credit Card
2021-07-06,Customer_35,West,Accessories,Keyboard,5,28663,143315,0.08,131849.8,10557.56,Net Banking
2021-07-06,Customer_40,North,Electronics,Laptop,4,43919,175676,0.01,173919.24,28354.68,Net Banking
2021-07-06,Customer_17,East,Electronics,Laptop,2,45429,90858,0.05,86315.1,15005.57,Cash
2021-07-07,Customer_2,West,Accessories,Mouse,3,12645,37935,0.0,37935.0,4574.33,UPI
2021-07-07,Customer_48,North,Electronics,Monitor,5,27462,137310,0.04,131817.6,11212.42,UPI
2021-07-07,Customer_21,West,Accessories,Mouse,1,26995,26995,0.03,26185.15,5497.71,Cash
2021-07-07,Customer_8,North,Accessories,Keyboard,5,36416,182080,0.11,162051.2,22459.32,Cash
2021-07-07,Customer_50,East,Electronics,Smartphone,3,44457,133371,0.03,129369.87,31353.41,Debit Card
2021-07-07,Customer_49,North,Accessories,Headphones,2,22828,45656,0.04,43829.76,2636.65,Debit Card
2021-07-07,Customer_18,East,Electronics,Monitor,2,6026,12052,0.09,10967.32,1763.13,Debit Card
2021-07-08,Customer_24,South,Accessories,Keyboard,2,15015,30030,0.09,27327.3,2586.96,UPI
2021-07-08,Customer_16,East,Electronics,Monitor,2,25322,50644,0.09,46086.04,3759.09,Credit Card
2021-07-08,Customer_34,South,Electronics,Laptop,3,8606,25818,0.0,25818.0,3944.14,Cash
2021-07-08,Customer_13,North,Electronics,Printer,1,22649,22649,0.03,21969.53,3814.04,Net Banking
2021-07-08,Customer_43,West,Electronics,Printer,2,16433,32866,0.15,27936.1,5359.1,Credit Card
2021-07-08,Customer_50,North,Accessories,Mouse,2,22864,45728,0.09,41612.48,4947.66,Credit Card
2021-07-09,Customer_16,East,Electronics,Smartphone,2,32094,64188,0.09,58411.08,10078.17,UPI
2021-07-09,Customer_4,East,Electronics,Printer,5,22561,112805,0.06,106036.7,20334.38,Cash
2021-07-09,Customer_21,East,Electronics,Printer,4,2023,8092,0.13,7040.04,1525.9,Credit Card
2021-07-09,Customer_43,North,Accessories,Keyboard,4,44825,179300,0.08,164956.0,23685.24,Debit Card
2021-07-09,Customer_37,North,Accessories,Mouse,2,46179,92358,0.04,88663.68,18544.33,Cash
2021-07-10,Customer_8,North,Accessories,Keyboard,3,25704,77112,0.03,74798.64,12873.39,Cash
2021-07-10,Customer_25,West,Electronics,Laptop,4,9571,38284,0.12,33689.92,1970.41,UPI
2021-07-10,Customer_20,South,Electronics,Smartphone,3,46183,138549,0.14,119152.14,21420.59,UPI
2021-07-10,Customer_20,West,Electronics,Printer,3,24462,73386,0.14,63111.96,14612.85,Cash
2021-07-11,Customer_3,South,Electronics,Laptop,4,37611,150444,0.07,139912.92,28190.04,Net Banking
2021-07-11,Customer_33,North,Electronics,Smartphone,5,41011,205055,0.0,205055.0,27066.76,Cash
2021-07-11,Customer_45,East,Electronics,Printer,2,36660,73320,0.13,63788.4,12197.41,Debit Card
2021-07-11,Customer_40,North,Electronics,Monitor,3,21640,64920,0.1,58428.0,10003.47,Debit Card
2021-07-11,Customer_41,West,Accessories,Keyboard,3,35274,105822,0.01,104763.78,22797.91,Cash
2021-07-11,Customer_16,West,Electronics,Laptop,3,47866,143598,0.1,129238.2,16605.95,Net Banking
2021-07-11,Customer_32,North,Accessories,Headphones,2,15686,31372,0.14,26979.92,2861.06,Credit Card
2021-07-12,Customer_44,South,Electronics,Smartphone,1,16373,16373,0.14,14080.78,2670.09,Debit Card
2021-07-12,Customer_26,North,Electronics,Laptop,4,15072,60288,0.06,56670.72,7936.65,UPI
2021-07-12,Customer_47,West,Accessories,Mouse,4,18047,72188,0.06,67856.72,15996.62,Cash
2021-07-12,Customer_44,North,Accessories,Mouse,2,8532,17064,0.09,15528.24,1889.01,Cash
2021-07-13,Customer_27,South,Electronics,Printer,2,6786,13572,0.07,12621.96,2817.48,Debit Card
2021-07-13,Customer_35,West,Accessories,Mouse,5,33659,168295,0.09,153148.45,25857.81,Cash
2021-07-13,Customer_12,East,Accessories,Mouse,3,38727,116181,0.0,116181.0,24124.08,UPI
2021-07-13,Customer_5,East,Electronics,Monitor,4,10906,43624,0.13,37952.88,8537.62,Credit Card
2021-07-13,Customer_36,West,Electronics,Laptop,3,45424,136272,0.07,126732.96,29875.75,Net Banking
2021-07-13,Customer_32,North,Electronics,Smartphone,1,2484,2484,0.14,2136.24,339.87,Net Banking
2021-07-14,Customer_26,South,Electronics,Laptop,5,38066,190330,0.07,177006.9,44209.95,Net Banking
2021-07-14,Customer_27,East,Electronics,Printer,2,10144,20288,0.07,18867.84,3195.31,UPI
2021-07-14,Customer_5,West,Electronics,Printer,5,3806,19030,0.1,17127.0,3077.58,Cash
2021-07-14,Customer_39,South,Accessories,Mouse,1,31580,31580,0.12,27790.4,5631.74,Debit Card
2021-07-14,Customer_31,West,Electronics,Laptop,4,1104,4416,0.11,3930.24,747.98,Net Banking
2021-07-14,Customer_45,South,Electronics,Laptop,2,33136,66272,0.03,64283.84,15339.33,Cash
2021-07-14,Customer_50,West,Electronics,Printer,3,38484,115452,0.05,109679.4,13570.51,Net Banking
2021-07-15,Customer_43,East,Accessories,Keyboard,2,30066,60132,0.05,57125.4,6310.52,Cash
2021-07-15,Customer_35,East,Accessories,Keyboard,3,41061,123183,0.09,112096.53,22619.87,Credit Card
2021-07-15,Customer_8,North,Electronics,Smartphone,1,48092,48092,0.09,43763.72,6205.66,Cash
2021-07-15,Customer_33,South,Electronics,Monitor,2,4787,9574,0.07,8903.82,1421.92,Credit Card
2021-07-15,Customer_12,West,Electronics,Laptop,1,5834,5834,0.13,5075.58,1250.47,Credit Card
2021-07-15,Customer_39,West,Electronics,Monitor,1,49632,49632,0.01,49135.68,10044.67,Credit Card
2021-07-15,Customer_43,North,Electronics,Smartphone,2,33174,66348,0.06,62367.12,12967.41,Cash
2021-07-16,Customer_33,South,Electronics,Monitor,1,49786,49786,0.1,44807.4,10145.24,Net Banking
2021-07-16,Customer_3,South,Electronics,Smartphone,5,46511,232555,0.04,223252.8,13962.01,Credit Card
2021-07-16,Customer_18,East,Accessories,Headphones,1,13495,13495,0.07,12550.35,759.23,Credit Card
2021-07-17,Customer_44,West,Electronics,Monitor,1,31908,31908,0.04,30631.68,6754.29,Credit Card
2021-07-17,Customer_42,East,Accessories,Mouse,5,27295,136475,0.11,121462.75,7225.6,Credit Card
2021-07-17,Customer_31,North,Electronics,Laptop,3,43626,130878,0.09,119098.98,26065.66,UPI
2021-07-17,Customer_23,East,Accessories,Keyboard,3,8612,25836,0.07,24027.48,4535.1,Credit Card
2021-07-18,Customer_49,South,Accessories,Headphones,1,33394,33394,0.04,32058.24,5941.81,Credit Card
2021-07-18,Customer_28,South,Accessories,Mouse,4,7139,28556,0.07,26557.08,5433.39,Debit Card
2021-07-18,Customer_35,South,Electronics,Laptop,5,6346,31730,0.03,30778.1,4944.04,UPI
2021-07-18,Customer_18,West,Accessories,Headphones,4,15121,60484,0.0,60484.0,3358.38,UPI
2021-07-18,Customer_29,East,Electronics,Laptop,2,41899,83798,0.14,72066.28,5686.24,UPI
2021-07-19,Customer_40,East,Accessories,Keyboard,4,45709,182836,0.05,173694.2,16041.06,Net Banking
2021-07-19,Customer_14,West,Accessories,Mouse,3,29160,87480,0.04,83980.8,8652.34,Debit Card
2021-07-19,Customer_28,South,Electronics,Printer,4,39263,157052,0.02,153910.96,9422.88,Credit Card
2021-07-19,Customer_10,East,Electronics,Laptop,4,45849,183396,0.09,166890.36,17054.69,UPI
2021-07-19,Customer_8,South,Accessories,Headphones,5,18482,92410,0.04,88713.6,16847.84,Credit Card
2021-07-20,Customer_10,East,Electronics,Printer,1,40936,40936,0.04,39298.56,8773.31,Debit Card
2021-07-20,Customer_44,South,Electronics,Monitor,5,5256,26280,0.08,24177.6,3977.29,Net Banking
2021-07-20,Customer_48,South,Accessories,Headphones,3,31136,93408,0.02,91539.84,18520.77,UPI
2021-07-20,Customer_3,South,Electronics,Laptop,2,30067,60134,0.07,55924.62,5947.46,Net Banking
2021-07-21,Customer_42,West,Accessories,Mouse,4,29204,116816,0.05,110975.2,6527.27,Credit Card
2021-07-21,Customer_11,North,Electronics,Laptop,4,3644,14576,0.03,14138.72,1193.52,UPI
2021-07-21,Customer_44,East,Electronics,Printer,1,10440,10440,0.12,9187.2,2143.81,Credit Card
2021-07-21,Customer_24,North,Accessories,Headphones,1,6442,6442,0.13,5604.54,1331.64,UPI
2021-07-21,Customer_9,North,Electronics,Laptop,1,37617,37617,0.13,32726.79,2293.13,Credit Card
2021-07-21,Customer_38,South,Accessories,Keyboard,2,28973,57946,0.12,50992.48,11541.26,Debit Card
2021-07-21,Customer_43,South,Electronics,Smartphone,3,23791,71373,0.06,67090.62,13158.42,Net Banking
